id,id_order,product_id,product_quantity,sku,unit_price,date
1318461,389668,0,1,IFX0056,26.99,2017-08-15 14:38:48
1318462,389669,0,2,ELG0039,39.00,2017-08-15 14:42:56
1318463,389670,0,1,GRT0434,16.99,2017-08-15 14:45:47
1318465,389670,0,1,APP2098,45.00,2017-08-15 14:46:36
1318466,389670,0,1,APP1673,40.99,2017-08-15 14:46:48
1318467,389670,0,1,APP2102,59.00,2017-08-15 14:47:11
1318468,389670,0,1,IFX0017,2.99,2017-08-15 14:48:54
1318470,389670,0,1,TWS0109,29.99,2017-08-15 14:50:07
1318471,389670,0,1,APP2107,59.00,2017-08-15 14:50:30
1318473,389671,0,1,GRT0462,3.99,2017-08-15 14:58:03
1318474,389672,0,1,SAN0134,59.28,2017-08-15 14:58:23
1318477,389674,0,1,LAC0212,116.79,2017-08-15 15:03:32
1318479,389676,0,1,LAC0146,177.80,2017-08-15 15:12:54
1318483,389677,0,1,APP2319,3.007.59,2017-08-15 15:18:48
1318486,389678,0,1,BNQ0056,852.00,2017-08-15 15:35:06
1318488,389679,0,1,OWC0189,353.58,2017-08-15 15:43:14
1318489,389680,0,1,OWC0013,2.99,2017-08-15 15:44:35
1318492,389411,0,1,SSE0009,25.99,2017-08-15 15:54:21
1318493,389681,0,1,WAC0179,5.99,2017-08-15 15:55:11
1318494,389682,0,1,PUR0154,12.99,2017-08-15 16:03:04
1318495,389683,0,1,APP0699,69.99,2017-08-15 16:05:14
1318496,389684,0,1,SEA0043-A,47.96,2017-08-15 16:09:06
1318497,389685,0,1,WDT0363,146.79,2017-08-15 16:14:00
1318498,389686,0,1,BEL0294,15.99,2017-08-15 16:16:16
1318501,389688,0,1,APP1010,3.131.58,2017-08-15 16:26:36
1318502,389688,0,1,APP0666,319.99,2017-08-15 16:26:36
1318503,389689,0,1,8MO0011,19.99,2017-08-15 16:27:06
1318504,389001,0,1,APP2146,902.81,2017-08-15 16:30:10
1318505,389001,0,1,AP20261,760.33,2017-08-15 16:30:39
1318507,389690,0,1,APP1972,360.33,2017-08-15 16:34:51
1318508,389001,0,1,APP2072,1.005.59,2017-08-15 16:36:26
1318509,389691,0,1,APP1648,880.33,2017-08-15 16:43:00
1318510,389691,0,2,GRT0466,4.49,2017-08-15 16:43:00
1318511,389691,0,1,APP1190,64.99,2017-08-15 16:43:07
1318512,389692,0,1,APP1972,360.33,2017-08-15 16:44:08
1318514,389693,0,1,LGE0041,229.00,2017-08-15 16:47:55
1318515,389694,0,1,APP0410,32.99,2017-08-15 16:48:40
1318516,389467,0,2,FCM0028,32.99,2017-08-15 16:54:22
1318517,389695,0,1,CRU0025-2,78.99,2017-08-15 16:55:35
1318518,389696,0,1,SAM0073,96.58,2017-08-15 16:56:18
1318519,389695,0,1,SAM0074,160.58,2017-08-15 16:58:35
1318520,389696,0,1,OWC0041,38.99,2017-08-15 17:01:08
1318521,389697,0,1,AP20183,750.33,2017-08-15 17:01:24
1318522,389698,0,1,SHE0041,3.99,2017-08-15 17:01:36
1318526,389699,0,1,MAT0008,169.99,2017-08-15 17:09:32
1318529,389700,0,1,TUC0335,14.99,2017-08-15 17:15:41
1318530,389701,0,1,STA0063,10.99,2017-08-15 17:18:17
1318532,389702,0,1,LAC0198,89.79,2017-08-15 17:21:13
1318533,389703,0,1,APP0697,6.99,2017-08-15 17:21:27
1318534,389704,0,1,APP2080,1.650.59,2017-08-15 17:21:44
1318536,389705,0,1,APP1988,1.020.33,2017-08-15 17:29:22
1318537,389706,0,1,LAC0227,287.79,2017-08-15 17:31:25
1318538,389707,0,1,APP2080,1.650.59,2017-08-15 17:32:19
1318539,389708,0,1,APP2126,832.81,2017-08-15 17:34:23
1318540,389709,0,1,LOG0186-A,88.58,2017-08-15 17:34:36
1318541,389710,0,1,OTT0132,14.99,2017-08-15 17:40:03
1318544,389711,0,1,IFX0022,19.99,2017-08-15 17:43:34
1318546,389712,0,1,KIN0163,161.58,2017-08-15 17:44:22
1318547,389710,0,1,MOS0129,19.99,2017-08-15 17:45:23
1318548,389710,0,1,WOE0007,8.99,2017-08-15 17:45:23
1318551,388913,0,1,GRT0462,3.99,2017-08-15 17:55:27
1318552,389713,0,1,APP0343,40.00,2017-08-15 17:56:13
1318556,389714,0,2,OWC0035-2,76.99,2017-08-15 18:14:58
1318557,389715,0,1,LAC0212,116.79,2017-08-15 18:19:36
1318558,389716,0,1,APP1643,910.33,2017-08-15 18:20:56
1318559,389717,0,1,APP1634,979.33,2017-08-15 18:24:29
1318560,389718,0,1,IFX0089,25.99,2017-08-15 18:27:30
1318562,389719,0,1,OWC0041,38.99,2017-08-15 18:35:12
1318568,389721,0,1,CRU0026-2,138.99,2017-08-15 18:42:06
1318572,389723,0,1,LIF0096,59.99,2017-08-15 18:48:37
1318574,389724,0,1,SEA0043-A,47.96,2017-08-15 18:53:18
1318576,389726,0,1,LOG0191,99.99,2017-08-15 18:55:06
1318577,389727,0,4,SEA0110,139.58,2017-08-15 18:55:20
1318580,356852,0,1,PAC1945,3.871.59,2017-08-15 19:02:53
1318581,356852,0,1,APP1465,99.99,2017-08-15 19:04:33
1318582,356852,0,1,APP1214,82.99,2017-08-15 19:05:14
1318585,389729,0,1,AP20081,1.805.59,2017-08-15 19:07:45
1318586,389728,0,1,SYN0127,259.99,2017-08-15 19:08:32
1318587,389728,0,1,WDT0177-A,139.64,2017-08-15 19:09:28
1318589,389730,0,1,KAI0007,88.99,2017-08-15 19:13:14
1318590,389731,0,1,SEA0103,58.58,2017-08-15 19:13:22
1318595,389733,0,2,ELA0035,26.99,2017-08-15 19:30:52
1318598,389735,0,1,DLL0051,278.99,2017-08-15 19:35:46
1318599,389736,0,1,APP2080,1.650.59,2017-08-15 19:36:46
1318600,389737,0,1,SEA0043-A,47.96,2017-08-15 19:43:42
1318601,389738,0,1,SNN0039,64.99,2017-08-15 19:50:50
1318602,389526,0,1,DLL0030,414.99,2017-08-15 19:53:45
1318605,389739,0,1,LOG0190,39.99,2017-08-15 20:07:07
1318606,389740,0,1,TRA0010,84.28,2017-08-15 20:10:20
1318608,389741,0,1,IFX0049-A,80.22,2017-08-15 20:14:42
1318610,389743,0,2,ELG0039,39.00,2017-08-15 20:28:14
1318611,389744,0,1,SYN0143,137.18,2017-08-15 20:28:32
1318615,389746,0,1,PAC2113,3.247.59,2017-08-15 20:40:01
1318616,389747,0,1,REP0239,59.99,2017-08-15 20:40:26
1318617,389748,0,1,APP2148,699.00,2017-08-15 20:40:47
1318620,389746,0,1,APP2349,3.596.59,2017-08-15 20:43:07
1318621,389749,0,1,OWC0057-2,43.49,2017-08-15 20:44:31
1318622,389746,0,1,DRO0026,345.99,2017-08-15 20:51:14
1318623,389750,0,1,SAT0029,42.99,2017-08-15 20:53:27
1318624,389751,0,1,JBL0112,134.99,2017-08-15 21:00:44
1318625,389752,0,1,NTE0025,66.11,2017-08-15 21:05:01
1318626,389752,0,1,TRA0034,26.57,2017-08-15 21:10:23
1318627,389753,0,1,LOG0174,239.99,2017-08-15 21:10:43
1318629,389754,0,1,LEX0035-A,36.82,2017-08-15 21:16:45
1318630,389755,0,1,APP2090,2.190.59,2017-08-15 21:18:10
1318632,389756,0,1,LIF0108,39.99,2017-08-15 21:23:16
1318633,389757,0,1,WDT0347,96.58,2017-08-15 21:25:54
1318634,389757,0,1,OWC0057-2,43.49,2017-08-15 21:27:23
1318637,389758,0,1,OTT0108,22.99,2017-08-15 21:33:43
1318638,389759,0,1,JBL0112,134.99,2017-08-15 21:35:54
1318639,389760,0,2,WDT0343,282.58,2017-08-15 21:36:54
1318640,389761,0,1,HOC0008,29.99,2017-08-15 21:41:02
1318641,389762,0,1,APP2077,3.045.59,2017-08-15 21:53:30
1318642,389763,0,1,LIF0097,59.99,2017-08-15 21:59:36
1318644,389765,0,1,APP2264,2.713.59,2017-08-15 22:05:38
1318645,389766,0,1,APP2148,702.81,2017-08-15 22:23:34
1318646,389767,0,1,LAC0198,89.79,2017-08-15 22:29:05
1318649,389768,0,1,JBL0130,129.99,2017-08-15 22:33:11
1318652,389769,0,1,DLL0030,414.99,2017-08-15 22:37:32
1318654,389770,0,1,TRA0041,45.28,2017-08-15 22:38:58
1318655,389771,0,1,APP1630,1.020.33,2017-08-15 22:39:08
1318657,389772,0,2,APP2371,1.658.59,2017-08-15 22:51:43
1318658,389773,0,1,REP0300,119.99,2017-08-15 22:55:17
1318659,389774,0,1,OTR0045,29.99,2017-08-15 22:56:07
1318661,389775,0,1,APP1635,1.130.33,2017-08-15 23:10:58
1318662,389776,0,1,SAT0049,29.99,2017-08-15 23:13:07
1318663,389777,0,1,HOW0007,196.99,2017-08-15 23:24:58
1318664,389778,0,1,APP2080,1.650.59,2017-08-15 23:26:39
1318665,389779,0,1,APP2077,3.045.59,2017-08-15 23:29:00
1318668,389781,0,1,APP1632,1.020.33,2017-08-15 23:37:24
1318669,389782,0,1,OWC0035-2,76.99,2017-08-15 23:37:59
1318673,389780,0,1,CRU0034-2,52.99,2017-08-15 23:52:34
1318674,389783,0,1,APP1965,1.130.33,2017-08-15 23:56:14
1318675,389784,0,1,HTE0014,94.99,2017-08-15 23:57:19
1318677,389785,0,1,LAC0198,89.79,2017-08-16 00:05:11
1318679,389786,0,1,LIF0096,59.99,2017-08-16 00:11:51
1318680,389787,0,1,JBL0112,134.99,2017-08-16 00:12:37
1318681,389788,0,1,JBL0112,134.99,2017-08-16 00:23:22
1318685,389790,0,1,GRT0285,49.99,2017-08-16 00:29:04
1318692,389791,0,1,WDT0317,155.00,2017-08-16 00:38:21
1318693,389792,0,1,APP1972,360.33,2017-08-16 00:38:28
1318694,389667,0,1,OWC0190,76.99,2017-08-16 00:39:30
1318696,389793,0,1,APP2085,2.125.59,2017-08-16 00:41:09
1318697,389793,0,1,APP0663,229.99,2017-08-16 00:41:09
1318699,389790,0,1,BEL0247,18.90,2017-08-16 00:41:39
1318701,389794,0,1,APP2089,2.000.59,2017-08-16 00:43:57
1318706,389796,0,1,QNA0203,278.99,2017-08-16 01:00:56
1318707,389610,0,1,WDT0141,115.58,2017-08-16 01:01:34
1318708,389793,0,1,HTE0014,94.99,2017-08-16 01:02:44
1318710,389797,0,1,OWC0228,19.99,2017-08-16 01:07:05
1318711,389795,0,1,PAC0653,159.58,2017-08-16 01:07:25
1318714,389798,0,1,SEA0106,106.58,2017-08-16 01:10:43
1318715,389799,0,1,APP1972,360.33,2017-08-16 01:18:07
1318716,389800,0,3,WOE0014,9.99,2017-08-16 01:25:36
1318717,389800,0,1,BEL0269,49.99,2017-08-16 01:27:44
1318719,389801,0,1,SAT0022-A,18.47,2017-08-16 01:34:52
1318722,388781,0,1,AP20081,1.805.59,2017-08-16 01:56:57
1318723,389802,0,1,APP1934,1.962.59,2017-08-16 01:59:21
1318724,389802,0,1,APP0665,82.99,2017-08-16 01:59:21
1318728,389804,0,2,PIE0007,14.99,2017-08-16 02:20:40
1318730,389805,0,1,APP0698,9.99,2017-08-16 02:36:22
1318731,389806,0,1,APP2123,832.81,2017-08-16 02:56:21
1318732,389807,0,1,APP2319,3.007.59,2017-08-16 04:16:28
1318733,389807,0,1,LMP0027,79.99,2017-08-16 04:23:27
1318734,389808,0,1,HGD0012,26.99,2017-08-16 05:50:40
1318735,389809,0,1,REP0073,99.99,2017-08-16 07:33:18
1318736,389810,0,1,WAC0179,5.99,2017-08-16 08:01:52
1318737,389811,0,1,LIF0108,39.99,2017-08-16 08:17:22
1318738,389812,0,1,LOG0199,99.99,2017-08-16 08:19:55
1318739,389813,0,2,REP0234,69.99,2017-08-16 08:22:20
1318741,389814,0,1,REP0238,99.99,2017-08-16 08:24:50
1318742,389762,0,1,APP1214,82.99,2017-08-16 08:29:46
1318743,389815,0,1,LIF0099,59.99,2017-08-16 08:30:08
1318744,389816,0,1,APP0697,6.99,2017-08-16 08:30:19
1318746,389762,0,1,APP1210,179.00,2017-08-16 08:33:34
1318747,389817,0,1,IFX0034,24.99,2017-08-16 08:39:44
1318748,389818,0,1,PAC2147,3.235.59,2017-08-16 08:42:41
1318749,389818,0,1,APP0662,164.99,2017-08-16 08:42:41
1318750,389819,0,1,LAC0155,116.79,2017-08-16 08:49:53
1318753,389821,0,1,APP1177,770.33,2017-08-16 09:02:59
1318754,389822,0,1,APP2156,857.81,2017-08-16 09:19:06
1318755,389823,0,1,PAC0698,164.58,2017-08-16 09:19:17
1318756,389822,0,1,APP2161,179.00,2017-08-16 09:19:24
1318757,388285,0,1,APP2437,2.114.60,2017-08-16 09:19:58
1318758,389824,0,1,APP2124,832.81,2017-08-16 09:24:13
1318759,389824,0,1,APP2161,179.00,2017-08-16 09:24:19
1318760,389824,0,1,APP1221,109.00,2017-08-16 09:24:36
1318761,389824,0,1,APP1809,25.00,2017-08-16 09:24:40
1318763,389825,0,1,LAC0205,235.79,2017-08-16 09:31:03
1318764,389825,0,1,LAC0212,116.79,2017-08-16 09:38:45
1318765,389826,0,1,LAC0238,345.80,2017-08-16 09:41:45
1318767,389827,0,1,LAC0199,117.79,2017-08-16 09:42:25
1318769,389828,0,1,PAC1532,161.58,2017-08-16 09:44:18
1318772,389828,0,1,BEL0108,9.99,2017-08-16 09:52:29
1318774,389829,0,1,APP1970,360.33,2017-08-16 09:53:24
1318775,389830,0,1,CRU0017-2,90.99,2017-08-16 09:55:34
1318776,389831,0,1,APP0703,69.99,2017-08-16 09:55:38
1318778,389832,0,9,GRT0466,4.49,2017-08-16 09:58:22
1318779,389832,0,1,OTT0132,14.99,2017-08-16 10:01:08
1318780,388756,0,2,FCM0036,13.99,2017-08-16 10:01:08
1318784,388756,0,1,ENV0496,4.99,2017-08-16 10:04:19
1318786,389833,0,1,PIE0028,14.99,2017-08-16 10:08:33
1318787,389834,0,1,LAC0154,85.80,2017-08-16 10:08:46
1318788,389835,0,1,LAC0198,89.79,2017-08-16 10:10:49
1318794,389838,0,1,CRU0051,158.58,2017-08-16 10:22:03
1318795,389839,0,1,SEA0106,106.58,2017-08-16 10:22:29
1318800,389841,0,1,TUC0257,24.99,2017-08-16 10:31:36
1318801,389842,0,1,OTT0144,29.99,2017-08-16 10:33:34
1318806,389844,0,1,WIK0008,99.99,2017-08-16 10:37:47
1318808,389846,0,1,APP1638,897.79,2017-08-16 10:38:52
1318811,389847,0,1,WIK0007,79.99,2017-08-16 10:41:58
1318812,389848,0,1,APP1003,2.371.59,2017-08-16 10:42:05
1318813,389849,0,1,APP1638,897.79,2017-08-16 10:42:13
1318817,389847,0,1,APP2325,2.779.60,2017-08-16 10:44:37
1318820,389850,0,2,WDT0175,100.58,2017-08-16 10:45:21
1318821,389850,0,3,SEA0053,126.58,2017-08-16 10:46:03
1318822,389570,0,1,SYN0142,628.90,2017-08-16 10:46:41
1318824,389851,0,2,OWC0074,70.99,2017-08-16 10:48:56
1318825,389852,0,1,JBL0125,76.99,2017-08-16 10:48:58
1318826,389851,0,1,SAM0074,160.58,2017-08-16 10:55:41
1318828,389853,0,1,OWC0186,64.99,2017-08-16 10:56:28
1318830,389854,0,1,BEL0268,49.99,2017-08-16 10:59:24
1318833,389855,0,1,LOG0190,26.99,2017-08-16 11:02:32
1318836,389856,0,1,BEL0288,16.99,2017-08-16 11:11:33
1318837,389857,0,1,SPE0146,39.99,2017-08-16 11:14:19
1318839,389858,0,1,SEA0053,126.58,2017-08-16 11:14:41
1318840,389859,0,1,AP20079,1.105.59,2017-08-16 11:17:45
1318843,389860,0,1,APP2240,2.076.59,2017-08-16 11:26:45
1318844,389861,0,1,LGE0059,189.99,2017-08-16 11:26:51
1318845,389862,0,1,SAM0073,96.58,2017-08-16 11:27:05
1318848,389863,0,1,APP1634,809.36,2017-08-16 11:31:28
1318849,389836,0,1,WDT0140,93.58,2017-08-16 11:31:43
1318850,389864,0,1,LIF0123,79.99,2017-08-16 11:32:00
1318852,389180,0,1,AP20133,24.99,2017-08-16 11:33:38
1318853,389865,0,1,WDT0322,477.79,2017-08-16 11:33:49
1318854,389866,0,1,PAC0779,290.58,2017-08-16 11:34:14
1318855,389866,0,1,OWC0114,221.58,2017-08-16 11:34:45
1318856,389180,0,1,LEX0036,34.99,2017-08-16 11:34:49
1318858,389866,0,1,OWC0186,64.99,2017-08-16 11:35:16
1318859,389866,0,1,OWC0013,2.99,2017-08-16 11:36:09
1318860,389867,0,1,GRT0330,31.99,2017-08-16 11:36:41
1318861,389868,0,1,APP2089,2.000.59,2017-08-16 11:37:28
1318862,389869,0,1,LAC0189,197.80,2017-08-16 11:38:46
1318864,389869,0,1,APP0410,32.99,2017-08-16 11:39:50
1318866,389870,0,1,LAC0208,457.80,2017-08-16 11:42:27
1318868,389871,0,1,APP1214,82.99,2017-08-16 11:43:29
1318869,389872,0,1,TRA0035,184.58,2017-08-16 11:43:29
1318875,389856,0,1,GRT0452,41.99,2017-08-16 11:46:46
1318877,389873,0,2,OWC0089-4,186.99,2017-08-16 11:51:52
1318878,389874,0,1,APP2465,499.00,2017-08-16 11:52:01
1318879,389873,0,2,SEA0044,100.58,2017-08-16 11:54:01
1318880,389875,0,1,WIK0008,99.99,2017-08-16 11:56:10
1318881,389876,0,1,APP2072,1.005.59,2017-08-16 11:56:13
1318882,389877,0,1,APP1663,660.33,2017-08-16 11:56:13
1318883,389877,0,1,GRT0466,4.49,2017-08-16 11:56:13
1318885,389878,0,1,EIZ0017,696.99,2017-08-16 12:01:49
1318886,389819,0,1,LAC0181,114.79,2017-08-16 12:09:02
1318887,389863,0,1,MUJ0019,33.05,2017-08-16 12:09:09
1318889,389879,0,1,SEV0018,19.99,2017-08-16 12:09:16
1318890,389880,0,1,APP1970,297.79,2017-08-16 12:10:43
1318894,389882,0,1,PHI0068,19.00,2017-08-16 12:15:58
1318895,389883,0,1,SAT0057,95.99,2017-08-16 12:18:22
1318898,389884,0,1,PAC2143,2.605.59,2017-08-16 12:22:10
1318903,389887,0,1,IFX0046,64.99,2017-08-16 12:34:36
1318907,389890,0,2,ELG0039,39.00,2017-08-16 12:49:48
1318912,389892,0,1,STA0011,3.99,2017-08-16 12:57:06
1318914,389891,0,2,PAC1913,56.58,2017-08-16 13:00:10
1318916,389893,0,1,APP0698,9.99,2017-08-16 13:01:35
1318919,389895,0,1,WDT0357,97.79,2017-08-16 13:06:42
1318921,389896,0,1,PAC2136,2.150.59,2017-08-16 13:09:53
1318922,389897,0,1,DLL0035,289.99,2017-08-16 13:10:07
1318927,389899,0,1,TUC0319,34.99,2017-08-16 13:20:32
1318929,389900,0,1,AP20079,1.105.59,2017-08-16 13:23:13
1318930,389901,0,1,WDT0211-A,81.47,2017-08-16 13:23:17
1318931,389902,0,1,OWC0013,2.99,2017-08-16 13:25:09
1318932,389903,0,1,DLK0050,99.99,2017-08-16 13:25:56
1318933,389904,0,1,PUR0144,9.99,2017-08-16 13:26:04
1318937,389905,0,1,ZAG0027,79.99,2017-08-16 13:27:49
1318940,389906,0,1,APP1967,470.33,2017-08-16 13:30:21
1318942,389907,0,1,OWC0041,38.99,2017-08-16 13:32:03
1318943,389908,0,1,OWC0167,196.58,2017-08-16 13:34:40
1318944,389909,0,1,ELG0045,89.00,2017-08-16 13:35:02
1318945,389898,0,1,SEA0039,76.58,2017-08-16 13:35:34
1318948,389910,0,1,SAN0120,26.28,2017-08-16 13:39:04
1318950,389911,0,1,APP1969,470.33,2017-08-16 13:39:36
1318951,389912,0,1,APP1636,1.086.33,2017-08-16 13:41:38
1318952,389913,0,1,LGE0041,229.00,2017-08-16 13:43:24
1318953,389914,0,1,WAC0230,184.99,2017-08-16 13:44:36
1318954,389915,0,1,PAC1853,1.775.37,2017-08-16 13:45:05
1318955,389916,0,1,LAC0159,153.79,2017-08-16 13:46:41
1318959,389919,0,1,DRO0026,345.99,2017-08-16 13:52:41
1318960,389919,0,1,WDT0140,93.58,2017-08-16 13:52:57
1318961,389920,0,1,LIF0112,59.99,2017-08-16 13:54:36
1318962,389919,0,1,SEA0053,126.58,2017-08-16 14:00:19
1318967,389923,0,1,TPL0038,8.99,2017-08-16 14:07:04
1318968,389924,0,1,APP1641,873.33,2017-08-16 14:10:56
1318969,389924,0,1,APP1190,64.99,2017-08-16 14:10:56
1318970,389925,0,1,LAC0159,153.79,2017-08-16 14:11:12
1318973,389926,0,1,APP1019,55.99,2017-08-16 14:12:49
1318976,389928,0,1,WAC0179,5.99,2017-08-16 14:15:13
1318977,389919,0,1,WDT0315,78.58,2017-08-16 14:16:20
1318978,389929,0,1,TAD0007,123.00,2017-08-16 14:16:32
1318980,389930,0,1,CRU0021,69.99,2017-08-16 14:18:37
1318982,389930,0,1,PAC0653,159.58,2017-08-16 14:19:49
1318987,389931,0,1,TRA0011,45.28,2017-08-16 14:24:46
1318988,389932,0,1,WAC0179,5.99,2017-08-16 14:26:51
1318992,389933,0,1,SEV0041,99.99,2017-08-16 14:29:40
1318993,389933,0,1,SAM0073,96.58,2017-08-16 14:30:01
1318994,389933,0,2,KIN0167,91.99,2017-08-16 14:33:16
1318997,389935,0,1,APP1966,360.33,2017-08-16 14:48:15
1318998,389936,0,1,LAC0172,177.80,2017-08-16 14:51:01
1318999,389937,0,1,ELG0039,39.00,2017-08-16 14:51:35
1319001,389939,0,1,PAC1978,1.111.99,2017-08-16 14:52:47
1319005,389940,0,1,OWC0039-2,73.99,2017-08-16 14:58:53
1319007,389942,0,1,SEA0092,91.79,2017-08-16 15:02:58
1319010,389943,0,1,SAM0074,160.58,2017-08-16 15:04:24
1319012,389944,0,4,KIN0167,91.99,2017-08-16 15:05:05
1319015,389946,0,1,STA0042,29.99,2017-08-16 15:09:10
1319016,389947,0,1,CRU0051,158.58,2017-08-16 15:09:10
1319017,389947,0,2,CRU0031,39.99,2017-08-16 15:09:45
1319019,389947,0,1,OWC0013,2.99,2017-08-16 15:10:26
1319021,389948,0,1,BNQ0056,852.00,2017-08-16 15:15:31
1319026,389949,0,1,APP1221,109.00,2017-08-16 15:24:57
1319027,389950,0,1,APP2446,390.33,2017-08-16 15:26:36
1319028,389951,0,1,APP1641,873.33,2017-08-16 15:29:17
1319031,389952,0,1,WAC0174,79.99,2017-08-16 15:30:50
1319032,389953,0,1,KEU0007,17.99,2017-08-16 15:34:58
1319038,389957,0,1,APP1135,49.49,2017-08-16 15:40:08
1319039,389958,0,1,WDT0357,97.79,2017-08-16 15:40:43
1319041,389957,0,1,APP1136,50.99,2017-08-16 15:42:20
1319042,389959,0,1,LOG0186-A,88.58,2017-08-16 15:49:17
1319044,389960,0,1,CRU0032,69.99,2017-08-16 15:57:47
1319047,389961,0,1,APP0698,9.99,2017-08-16 16:03:23
1319051,389962,0,1,SAT0033,34.99,2017-08-16 16:17:51
1319052,389963,0,1,APP0664,189.99,2017-08-16 16:19:09
1319053,389962,0,1,RAI0015,49.99,2017-08-16 16:25:34
1319055,389964,0,3,IFX0055,99.99,2017-08-16 16:27:19
1319057,389965,0,1,APP0927,18.99,2017-08-16 16:28:29
1319058,389962,0,1,APP1465,99.99,2017-08-16 16:30:31
1319060,389967,0,1,XDO0017,26.90,2017-08-16 16:38:07
1319065,389969,0,1,SAT0054,79.99,2017-08-16 16:41:01
1319067,389970,0,1,OWC0218,131.58,2017-08-16 16:43:09
1319069,389968,0,1,SAN0160,22.28,2017-08-16 16:44:46
1319070,389971,0,1,WDT0141,115.58,2017-08-16 16:45:14
1319071,389971,0,1,GRT0459,4.49,2017-08-16 16:46:27
1319074,389973,0,1,LOG0186-A,88.58,2017-08-16 16:48:29
1319075,389974,0,1,TOS0022,108.79,2017-08-16 16:49:54
1319077,389975,0,1,PHI0069,34.99,2017-08-16 16:58:32
1319078,389975,0,1,PHI0061,49.90,2017-08-16 16:58:51
1319080,389977,0,1,PAC0555,303.58,2017-08-16 17:00:14
1319083,263738,0,2,BEL0189,29.99,2017-08-16 17:01:01
1319084,389977,0,1,NTE0063,109.99,2017-08-16 17:01:10
1319085,263738,0,1,ELA0027,13.99,2017-08-16 17:01:54
1319088,389979,0,1,SEA0110,139.58,2017-08-16 17:11:17
1319089,389979,0,1,OWC0086-2,90.99,2017-08-16 17:11:40
1319092,389982,0,2,BEL0264,14.99,2017-08-16 17:19:57
1319096,389983,0,1,APP1638,1.086.33,2017-08-16 17:23:42
1319097,389983,0,1,APP1673,40.99,2017-08-16 17:24:19
1319098,389982,0,1,WOE0008,8.99,2017-08-16 17:26:03
1319101,389982,0,1,JMO0082,19.99,2017-08-16 17:35:36
1319106,389985,0,1,APP0474,84.99,2017-08-16 17:49:14
1319107,389986,0,1,LAC0206,281.79,2017-08-16 17:49:37
1319109,389987,0,1,QNA0177,321.99,2017-08-16 17:54:45
1319110,389988,0,1,QNA0177,321.99,2017-08-16 17:57:34
1319111,389989,0,1,APP1221,109.00,2017-08-16 17:57:55
1319112,389989,0,1,APP2165,149.00,2017-08-16 17:58:38
1319114,389990,0,1,DLK0094,119.99,2017-08-16 18:00:08
1319121,389993,0,1,TOS0022,108.79,2017-08-16 18:05:30
1319122,389994,0,1,APP2084,1.905.59,2017-08-16 18:25:06
1319123,389995,0,1,OLL0021,59.99,2017-08-16 18:27:52
1319124,389996,0,1,JBL0112,134.99,2017-08-16 18:29:37
1319125,389997,0,1,LIF0114,69.99,2017-08-16 18:30:14
1319129,389999,0,1,PAC1912,97.58,2017-08-16 18:33:26
1319130,390000,0,1,DRO0015,628.99,2017-08-16 18:33:55
1319132,390001,0,1,REP0208,69.99,2017-08-16 18:36:14
1319133,390001,0,1,REP0216,49.99,2017-08-16 18:36:35
1319137,390003,0,1,BEL0176,49.99,2017-08-16 18:41:45
1319138,390004,0,1,JMO0082,19.99,2017-08-16 18:42:02
1319140,390002,0,1,CRU0021,69.99,2017-08-16 18:43:08
1319145,280151,0,1,ELG0046,69.99,2017-08-16 18:49:58
1319146,390005,0,1,APP2446,390.33,2017-08-16 18:51:06
1319147,280151,0,1,ELG0050,63.00,2017-08-16 18:53:57
1319150,390006,0,1,APP1640,873.33,2017-08-16 18:57:02
1319153,390009,0,2,CRU0023,45.99,2017-08-16 18:58:05
1319155,390011,0,1,NTE0064,109.99,2017-08-16 18:59:51
1319156,390012,0,1,SYN0126,139.99,2017-08-16 19:00:27
1319158,390013,0,1,WDT0183,149.58,2017-08-16 19:01:13
1319160,390014,0,1,CRU0051,158.58,2017-08-16 19:03:02
1319164,388037,0,1,LGE0037,149.00,2017-08-16 19:05:14
1319165,390017,0,1,REP0346,69.99,2017-08-16 19:05:20
1319167,280151,0,1,ELG0039,39.00,2017-08-16 19:09:53
1319168,390018,0,1,LAC0154,85.80,2017-08-16 19:13:09
1319169,390018,0,1,LAC0155,116.79,2017-08-16 19:13:28
1319170,390019,0,1,OWC0232-2,49.99,2017-08-16 19:13:29
1319172,390020,0,1,OWC0019-A,169.40,2017-08-16 19:27:11
1319173,390021,0,1,TWS0113,44.99,2017-08-16 19:27:12
1319174,390022,0,1,KEN0218,13.99,2017-08-16 19:27:32
1319175,390023,0,1,PAC1481,520.18,2017-08-16 19:28:42
1319180,390024,0,1,APP1970,360.33,2017-08-16 19:35:13
1319181,390025,0,1,LOG0190,26.99,2017-08-16 19:38:07
1319182,390026,0,1,STK0015,16.99,2017-08-16 19:41:04
1319183,390026,0,1,PUR0149,16.99,2017-08-16 19:41:41
1319184,390026,0,1,GRT0445,19.99,2017-08-16 19:41:59
1319185,390025,0,1,IOT0023,14.99,2017-08-16 19:43:39
1319186,390002,0,1,SAN0136,94.58,2017-08-16 19:45:33
1319187,390027,0,2,APP1637,1.086.33,2017-08-16 19:47:58
1319188,390028,0,1,NIE0008,629.00,2017-08-16 19:53:41
1319189,390029,0,1,XDO0042,19.99,2017-08-16 19:56:06
1319191,390030,0,1,APP2254,1.696.59,2017-08-16 20:01:59
1319192,390031,0,1,PAC1410,456.19,2017-08-16 20:04:24
