order_id,created_date,total_paid,state
408315,2017-10-04 11:58:13,0.0,Shopping Basket
408316,2017-10-04 11:59:21,0.0,Place Order
408317,2017-10-04 12:03:27,73.48,Completed
408318,2017-10-04 12:05:38,64.78,Completed
408319,2017-10-04 11:59:48,0.0,Shopping Basket
408320,2017-10-04 12:02:55,0.0,Place Order
408321,2017-10-04 12:10:13,360.33,Cancelled
408322,2017-10-04 12:05:21,1087.33,Shopping Basket
408323,2017-10-04 12:06:36,0.0,Shopping Basket
408324,2017-10-04 12:07:04,0.0,Place Order
408325,2017-10-04 12:08:35,3.99,Place Order
408326,2017-10-04 12:10:43,0.0,Shopping Basket
408327,2017-10-04 12:11:20,179.0,Shopping Basket
408328,2017-10-04 12:15:42,17.09,Shopping Basket
408329,2017-10-04 12:15:58,151.04,Shopping Basket
408330,2017-10-04 17:06:02,1256.98,Completed
408331,2017-10-04 12:21:53,59.99,Completed
408332,2017-10-04 13:01:04,2371.59,Completed
408333,2017-10-04 12:23:26,96.07,Completed
408334,2017-10-09 16:32:46,1896.59,Completed
408335,2017-10-04 12:22:21,227.99,Shopping Basket
408336,2017-10-04 12:27:36,92.08,Pending
408337,2017-10-04 12:26:34,172.15,Shopping Basket
408338,2017-10-04 19:17:09,91.58,Completed
408339,2017-10-04 13:34:57,1905.59,Completed
408340,2017-10-04 12:44:07,1005.59,Cancelled
408341,2017-10-04 12:43:14,0.0,Place Order
408342,2017-10-04 12:46:41,1421.59,Shopping Basket
408343,2017-10-04 12:48:13,360.33,Shopping Basket
408344,2017-10-04 12:52:36,276.79,Place Order
408345,2017-10-04 12:52:38,2814.84,Shopping Basket
408346,2017-10-04 13:01:04,3605.13,Completed
408347,2017-10-04 12:53:57,917.33,Place Order
408348,2017-10-04 12:54:13,755.59,Shopping Basket
408349,2017-10-04 13:05:12,69.99,Pending
408350,2017-10-04 12:57:13,807.33,Shopping Basket
408351,2017-10-04 12:58:13,0.0,Place Order
408352,2017-10-04 13:00:18,34.18,Shopping Basket
408353,2017-10-04 13:28:45,410.33,Pending
408354,2017-10-04 13:00:37,3.79,Shopping Basket
408355,2017-10-04 13:01:18,1385.59,Place Order
408356,2017-10-04 13:06:09,559.99,Shopping Basket
408357,2017-10-04 13:06:38,142.45,Shopping Basket
408358,2017-10-04 13:14:37,135.02,Completed
408359,2017-10-04 13:11:39,4.74,Shopping Basket
408360,2017-10-04 13:16:09,929.09,Completed
408361,2017-10-04 13:25:51,559.99,Completed
408362,2017-10-04 13:17:57,55.29,Shopping Basket
408363,2018-02-21 13:21:03,27.99,Pending
408364,2017-10-04 13:22:22,55.29,Shopping Basket
408365,2017-10-04 13:23:11,205.4,Shopping Basket
408366,2017-10-04 13:25:17,164.98,Shopping Basket
408367,2017-10-04 13:34:50,237.93,Completed
408368,2017-10-04 13:43:21,65.78,Pending
408369,2017-10-04 13:39:28,54.33,Place Order
408370,2017-10-04 13:43:05,86.99,Shopping Basket
408371,2017-10-04 13:51:10,65.78,Cancelled
408372,2017-10-04 13:48:07,55.29,Shopping Basket
408373,2017-10-04 13:50:48,2675.59,Completed
408374,2017-10-04 13:58:28,0.0,Completed
408375,2017-10-04 13:59:48,597.45,Shopping Basket
408376,2017-10-04 14:11:33,917.33,Cancelled
408377,2017-10-04 14:05:50,0.0,Place Order
408378,2017-10-04 14:06:44,1385.59,Shopping Basket
408379,2017-10-04 14:06:48,0.0,Place Order
408380,2017-10-04 14:07:39,807.33,Shopping Basket
408381,2017-10-04 14:10:54,300.58,Place Order
408382,2017-10-04 14:16:03,2371.59,Completed
408383,2017-10-04 14:31:22,254.86,Completed
408384,2017-10-04 14:19:58,0.0,Shopping Basket
408385,2017-10-04 14:22:38,4358.01,Place Order
408386,2017-10-04 14:24:08,140.79,Shopping Basket
408387,2017-10-04 14:25:56,92.08,Place Order
408388,2017-10-04 14:26:12,5485.19,Place Order
408389,2017-10-04 14:27:14,35.99,Shopping Basket
408390,2017-10-04 14:37:01,26.83,Completed
408391,2017-10-04 14:34:24,402.81,Shopping Basket
408392,2017-10-04 14:34:47,92.08,Shopping Basket
408393,2017-10-04 14:38:56,320.58,Shopping Basket
408394,2017-10-04 14:41:10,455.99,Shopping Basket
408395,2017-10-04 14:50:12,102.19,Completed
408396,2017-10-04 14:45:54,626.0,Place Order
408397,2017-10-04 15:20:41,65.78,Completed
408398,2017-10-04 14:59:04,30.73,Completed
408399,2017-10-05 12:40:51,258.76,Completed
408400,2017-10-04 15:05:18,56.22,Completed
408401,2017-10-04 14:57:50,30.39,Shopping Basket
408402,2017-10-04 15:38:13,68.62,Completed
408403,2017-10-04 15:10:43,102.53,Shopping Basket
408404,2017-10-04 15:11:32,1233.6,Place Order
408405,2017-10-04 15:20:20,1233.6,Completed
408406,2017-10-04 15:18:58,109.99,Place Order
408407,2017-10-04 15:20:18,56.99,Shopping Basket
408408,2017-10-04 15:22:58,144.6,Shopping Basket
408409,2017-10-04 15:25:35,892.81,Place Order
408410,2017-10-04 15:29:55,18.99,Pending
408411,2017-10-04 15:27:20,360.33,Shopping Basket
408412,2017-10-04 15:28:37,80.08,Shopping Basket
408413,2017-10-04 15:41:40,2485.59,Pending
408414,2017-10-04 15:29:25,99.74,Shopping Basket
408415,2017-10-04 15:36:33,37.23,Completed
408416,2017-10-04 15:36:09,55.29,Shopping Basket
408417,2017-10-04 15:36:40,683.33,Shopping Basket
408418,2017-10-04 16:12:13,37.23,Completed
408419,2017-10-04 15:39:33,1385.59,Shopping Basket
408420,2017-10-04 18:06:29,135.34,Completed
408421,2017-10-04 15:46:05,43.58,Shopping Basket
408422,2017-10-04 15:46:13,49.96,Place Order
408423,2017-10-04 15:48:34,0.0,Shopping Basket
408424,2017-10-04 15:53:00,298.86,Shopping Basket
408425,2017-10-04 15:59:20,0.0,Shopping Basket
408426,2017-10-04 16:15:49,1433.85,Pending
408427,2017-10-04 16:05:04,374.16,Shopping Basket
408428,2017-10-04 16:06:11,198.68,Shopping Basket
408429,2017-10-04 16:14:19,31.68,Completed
408430,2017-10-04 16:08:10,66.49,Shopping Basket
408431,2017-10-04 16:08:31,2133.59,Shopping Basket
408432,2017-10-04 16:11:59,33.24,Place Order
408433,2017-10-04 16:12:37,60.79,Place Order
408434,2017-10-04 16:46:19,101.91,Completed
408435,2017-10-04 16:14:34,469.0,Place Order
408436,2017-10-04 16:15:20,56.99,Shopping Basket
408437,2017-10-04 16:19:51,367.32,Completed
408438,2017-10-04 16:34:50,20.13,Completed
408439,2017-10-04 16:21:06,494.58,Place Order
408440,2017-10-04 16:21:10,58.02,Shopping Basket
408441,2017-10-04 16:27:03,102.77,Completed
408442,2017-10-04 16:25:21,54.99,Shopping Basket
408443,2017-10-04 16:29:42,130.35,Shopping Basket
408444,2017-10-04 16:30:09,8335.19,Shopping Basket
408445,2017-10-04 16:33:11,92.08,Shopping Basket
408446,2017-10-04 16:48:10,245.29,Cancelled
408447,2017-10-04 16:36:53,56.0,Shopping Basket
408448,2017-10-04 16:43:34,906.58,Shopping Basket
408449,2017-10-04 16:44:42,917.33,Shopping Basket
408450,2017-10-04 16:45:39,917.33,Shopping Basket
408451,2017-10-04 16:47:44,767.48,Shopping Basket
408452,2017-10-04 17:04:26,18.23,Completed
408453,2017-10-04 16:55:23,0.0,Shopping Basket
408454,2017-10-04 16:56:39,79.99,Shopping Basket
408455,2017-10-04 17:03:35,113.23,Completed
408456,2017-10-04 17:01:35,9.49,Shopping Basket
408457,2017-10-04 17:01:46,16.99,Shopping Basket
408458,2017-10-04 17:02:14,110.98,Place Order
408459,2017-10-04 17:02:43,0.0,Shopping Basket
408460,2017-10-04 17:05:13,219.58,Shopping Basket
408461,2017-10-09 20:34:18,103.98,Completed
408462,2017-10-04 17:06:36,275.73,Place Order
408463,2017-10-04 17:07:54,0.0,Place Order
408464,2017-10-04 17:09:14,105.86,Shopping Basket
408465,2017-10-04 17:13:15,50.34,Shopping Basket
408466,2017-10-04 17:14:34,71.24,Shopping Basket
408467,2017-10-04 17:15:02,0.0,Shopping Basket
408468,2017-10-04 17:39:32,309.38,Completed
408469,2017-10-04 17:24:43,402.81,Completed
408470,2017-10-04 17:18:23,112.0,Shopping Basket
408471,2017-10-04 17:31:58,85.89,Completed
408472,2017-10-04 17:30:17,204.48,Completed
408473,2017-10-05 17:16:45,306.98,Completed
408474,2017-10-04 17:25:07,2391.57,Shopping Basket
408475,2017-10-04 17:25:17,193.98,Place Order
408476,2017-10-04 17:26:01,55.99,Shopping Basket
408477,2017-10-04 17:26:43,101.98,Place Order
408478,2017-10-04 17:34:43,79.98,Completed
408479,2017-10-05 17:38:23,1385.59,Completed
408480,2017-10-04 17:37:21,2135.59,Shopping Basket
408481,2017-10-04 17:42:18,22.99,Shopping Basket
408482,2017-10-04 17:47:44,52.48,Completed
408483,2017-10-04 17:46:18,111.34,Shopping Basket
408484,2017-10-04 17:46:36,3.79,Shopping Basket
408485,2017-10-04 17:47:47,0.0,Shopping Basket
408486,2017-10-04 17:55:44,152.33,Completed
408487,2017-10-04 17:55:06,25.03,Completed
408488,2017-10-04 17:54:43,4.99,Place Order
408489,2017-10-04 17:55:00,822.18,Shopping Basket
408490,2017-10-04 17:57:02,0.0,Shopping Basket
408491,2017-10-04 18:01:34,166.44,Pending
408492,2017-10-04 18:01:19,780.33,Shopping Basket
408493,2017-10-04 18:01:32,732.81,Place Order
408494,2017-10-04 18:04:22,92.08,Shopping Basket
408495,2017-10-04 18:13:44,412.29,Completed
408496,2017-10-04 18:08:13,0.0,Place Order
408497,2017-10-04 18:12:01,108.5,Place Order
408498,2017-10-04 18:12:26,130.35,Shopping Basket
408499,2017-10-04 18:16:00,901.55,Shopping Basket
408500,2017-10-04 18:19:00,4.99,Place Order
408501,2017-10-04 18:33:40,115.33,Completed
408502,2017-10-04 18:30:03,0.0,Place Order
408503,2017-10-04 18:33:43,191.07,Completed
408504,2017-10-04 18:30:47,4.99,Place Order
408505,2017-10-04 18:31:38,108.5,Shopping Basket
408506,2017-10-04 18:32:05,318.99,Shopping Basket
408507,2017-10-04 18:42:44,87.07,Completed
408508,2017-10-04 18:39:51,86.59,Pending
408509,2017-10-04 18:35:24,1658.59,Shopping Basket
408510,2017-10-04 18:35:27,100.23,Shopping Basket
408511,2017-10-04 18:36:19,6.99,Place Order
408512,2017-10-04 18:36:54,47.43,Shopping Basket
408513,2017-10-04 18:38:01,55.29,Shopping Basket
408514,2017-10-04 18:38:03,111.34,Shopping Basket
408515,2017-10-04 18:39:40,22.98,Place Order
408516,2017-10-10 10:26:50,302.55,Completed
408517,2017-10-04 18:50:54,309.99,Completed
408518,2017-10-04 18:46:44,10.99,Shopping Basket
408519,2017-10-04 20:29:38,133.88,Pending
408520,2017-10-04 18:48:50,151.94,Shopping Basket
408521,2017-10-06 12:56:10,1525.59,Cancelled
408522,2017-10-04 18:56:50,94.87,Shopping Basket
408523,2017-10-04 18:57:42,64.64,Shopping Basket
408524,2017-10-04 19:01:21,170.99,Shopping Basket
408525,2017-10-04 19:04:33,41.38,Place Order
408526,2017-10-04 19:09:01,109.98,Place Order
408527,2017-10-04 19:09:19,99.99,Shopping Basket
408528,2017-10-04 19:20:40,0.0,Place Order
408529,2017-10-04 19:40:49,42.98,Completed
408530,2017-10-04 19:25:32,37.99,Pending
408531,2017-10-04 19:21:19,0.0,Shopping Basket
408532,2017-10-04 20:15:35,1233.6,Completed
408533,2017-10-04 19:23:04,0.0,Shopping Basket
408534,2017-10-04 19:23:57,60.79,Shopping Basket
408535,2017-10-04 19:24:39,374.57,Shopping Basket
408536,2017-10-04 21:22:50,111.97,Completed
408537,2017-10-11 17:50:58,559.99,Completed
408538,2017-10-04 19:29:30,5596.14,Shopping Basket
408539,2017-10-04 19:34:01,39.0,Shopping Basket
408540,2017-10-04 19:35:11,6.99,Place Order
408541,2017-10-04 19:36:30,520.33,Shopping Basket
408542,2017-10-04 19:59:26,58.18,Completed
408543,2017-10-04 19:38:16,47.43,Shopping Basket
408544,2017-10-04 19:38:53,647.34,Place Order
408545,2017-10-04 19:42:28,267.16,Shopping Basket
408546,2017-10-04 19:47:48,901.55,Completed
408547,2017-10-04 19:45:18,43.88,Place Order
408548,2017-10-04 19:45:50,2114.59,Shopping Basket
408549,2017-10-04 19:48:09,72.11,Shopping Basket
408550,2017-10-04 19:48:26,482.81,Shopping Basket
408551,2017-10-04 19:53:06,55.29,Shopping Basket
408552,2017-10-04 19:56:08,43.03,Shopping Basket
408553,2017-10-04 19:56:46,3.99,Place Order
408554,2017-10-04 20:02:22,56.0,Shopping Basket
408555,2017-10-04 20:03:04,0.0,Shopping Basket
408556,2017-10-06 17:31:02,277.79,Completed
408557,2017-10-05 15:14:18,164.96,Completed
408558,2017-10-04 20:12:18,559.99,Completed
408559,2017-10-04 20:09:35,2173.59,Shopping Basket
408560,2017-10-04 20:10:44,55.29,Shopping Basket
408561,2017-10-04 20:13:27,0.0,Shopping Basket
408562,2017-10-04 20:16:51,2.84,Place Order
408563,2017-10-04 20:18:20,102.53,Shopping Basket
408564,2017-10-04 20:20:44,877.37,Shopping Basket
408565,2017-10-04 20:22:28,2114.59,Shopping Basket
408566,2017-10-04 20:28:45,68.73,Completed
408567,2017-10-04 20:30:56,59.08,Completed
408568,2017-10-04 20:31:01,56.04,Shopping Basket
408569,2017-10-04 20:34:15,1278.59,Completed
408570,2017-10-04 20:33:14,24.68,Shopping Basket
408571,2017-10-05 09:48:23,83.98,Completed
408572,2017-10-04 20:35:13,204.98,Place Order
408573,2017-10-04 20:51:22,0.0,Cancelled
408574,2017-10-04 20:40:06,807.33,Shopping Basket
408575,2017-10-04 20:40:28,37.99,Shopping Basket
408576,2017-10-04 20:48:02,53.58,Shopping Basket
408577,2017-10-04 20:48:15,62.99,Place Order
408578,2017-10-04 20:54:43,807.33,Shopping Basket
408579,2017-10-04 20:56:30,2115.99,Shopping Basket
408580,2017-10-04 20:57:43,0.0,Place Order
408581,2017-10-04 21:04:24,755.59,Shopping Basket
408582,2017-10-04 21:09:32,58.07,Completed
408583,2017-10-04 21:08:28,133.88,Place Order
408584,2017-10-04 21:13:51,0.0,Place Order
408585,2017-10-04 21:15:55,39.99,Place Order
408586,2017-10-04 21:19:41,0.0,Place Order
408587,2017-10-04 21:23:42,0.0,Place Order
408588,2017-10-04 21:26:39,62.99,Completed
408589,2017-10-04 21:45:27,264.36,Completed
408590,2017-10-04 21:32:49,309.99,Shopping Basket
408591,2017-10-04 21:37:45,110.59,Shopping Basket
408592,2017-10-04 21:41:21,41.98,Completed
408593,2017-10-04 21:48:20,25.97,Cancelled
408594,2017-10-04 21:44:01,34.7,Place Order
408595,2017-10-04 21:48:51,232.68,Shopping Basket
408596,2017-10-04 21:51:38,113.93,Shopping Basket
408597,2017-10-04 22:00:39,18.98,Cancelled
408598,2017-10-04 22:00:16,855.59,Shopping Basket
408599,2017-10-04 22:00:57,855.59,Shopping Basket
408600,2017-10-04 22:01:42,855.59,Shopping Basket
408601,2017-10-04 22:02:24,1005.59,Shopping Basket
408602,2017-10-04 22:03:55,97.78,Shopping Basket
408603,2017-10-04 22:05:51,0.0,Place Order
408604,2017-10-04 22:05:59,64.96,Place Order
408605,2017-10-04 22:06:07,79.99,Shopping Basket
408606,2017-10-04 22:11:26,105.68,Completed
408607,2017-10-05 09:17:54,364.97,Completed
408608,2017-10-04 22:10:18,163.3,Shopping Basket
408609,2017-10-08 23:21:17,222.09,Completed
408610,2017-10-04 22:26:27,60.99,Completed
408611,2017-10-04 22:14:32,0.0,Shopping Basket
408612,2017-10-04 22:14:51,0.0,Shopping Basket
408613,2017-10-04 22:29:07,1385.59,Completed
408614,2017-10-04 22:19:13,99.98,Cancelled
408615,2017-10-04 22:18:17,168.99,Shopping Basket
408616,2017-10-04 22:18:36,0.0,Shopping Basket
408617,2017-10-04 22:19:41,29.99,Place Order
408618,2017-10-04 22:20:43,13.98,Place Order
408619,2017-10-04 22:21:28,102.58,Shopping Basket
408620,2017-10-04 22:22:19,111.34,Shopping Basket
408621,2017-10-04 22:22:31,0.0,Shopping Basket
408622,2017-10-04 22:25:14,47.49,Shopping Basket
408623,2017-10-04 22:29:10,16.14,Place Order
408624,2017-10-04 22:29:26,32.99,Shopping Basket
408625,2017-10-04 22:29:52,0.0,Place Order
408626,2017-10-04 22:32:35,44.99,Shopping Basket
408627,2017-10-04 22:32:40,0.0,Place Order
408628,2017-10-04 22:33:54,42.81,Shopping Basket
408629,2017-10-04 22:34:00,0.0,Shopping Basket
408630,2017-10-04 22:34:14,94.05,Shopping Basket
408631,2017-10-04 22:35:01,148.99,Place Order
408632,2017-10-04 22:35:20,1005.59,Place Order
408633,2017-10-04 22:36:47,179.0,Shopping Basket
408634,2017-10-04 22:42:38,235.99,Completed
408635,2017-10-04 22:38:22,21.99,Shopping Basket
408636,2017-10-04 22:40:41,175.98,Completed
408637,2017-10-04 22:40:40,8.99,Place Order
408638,2017-10-04 22:52:52,404.42,Completed
408639,2017-10-04 22:43:40,92.08,Shopping Basket
408640,2017-10-04 22:44:36,17.98,Place Order
408641,2017-10-04 22:46:48,0.0,Place Order
408642,2017-10-04 22:48:11,732.81,Place Order
408643,2017-10-04 22:48:22,167.49,Shopping Basket
408644,2017-10-04 22:50:37,18.99,Shopping Basket
408645,2017-10-04 22:51:39,130.35,Shopping Basket
408646,2017-10-04 22:51:41,40.0,Shopping Basket
408647,2017-10-04 22:52:35,0.0,Shopping Basket
408648,2017-10-04 22:53:13,0.0,Shopping Basket
408649,2017-10-04 22:53:43,189.99,Shopping Basket
408650,2017-10-04 22:54:13,3.99,Place Order
408651,2017-10-04 22:54:27,92.14,Shopping Basket
408652,2017-10-04 22:55:16,0.0,Place Order
408653,2017-10-05 00:02:41,232.38,Completed
408654,2017-10-04 22:56:09,502.81,Place Order
408655,2017-10-04 22:56:19,993.59,Shopping Basket
408656,2017-10-04 22:57:03,168.99,Shopping Basket
408657,2017-10-04 22:58:50,78.84,Shopping Basket
408658,2017-10-04 23:01:47,0.0,Place Order
408659,2017-10-04 23:02:13,269.99,Place Order
408660,2017-10-05 10:40:30,836.28,Completed
408661,2017-10-04 23:04:50,14.24,Shopping Basket
408662,2017-10-04 23:08:27,18.04,Pending
408663,2017-10-04 23:12:52,91.98,Completed
408664,2017-10-04 23:08:03,44.86,Place Order
408665,2017-10-05 18:32:52,735.33,Pending
408666,2017-10-04 23:08:53,143.39,Shopping Basket
408667,2017-10-04 23:10:48,0.0,Place Order
408668,2017-10-04 23:13:45,212.92,Completed
408669,2017-10-04 23:12:17,3596.59,Shopping Basket
408670,2017-10-04 23:14:33,0.0,Shopping Basket
408671,2017-10-04 23:22:59,210.1,Completed
408672,2017-10-04 23:17:00,3005.59,Shopping Basket
408673,2017-10-04 23:20:44,267.77,Shopping Basket
408674,2017-10-04 23:20:55,0.0,Place Order
408675,2017-10-04 23:21:36,0.0,Shopping Basket
408676,2017-10-04 23:22:09,0.0,Place Order
408677,2017-10-04 23:24:44,94.05,Shopping Basket
408678,2017-10-04 23:24:45,52.53,Shopping Basket
408679,2017-10-04 23:24:57,2205.59,Shopping Basket
408680,2017-10-04 23:26:30,130.35,Shopping Basket
408681,2017-10-04 23:28:03,6.99,Shopping Basket
408682,2017-10-04 23:32:27,0.0,Shopping Basket
408683,2017-10-05 00:23:25,20.97,Completed
408684,2017-10-04 23:34:57,18.99,Shopping Basket
408685,2017-10-04 23:42:54,137.34,Completed
408686,2017-10-04 23:39:02,0.0,Shopping Basket
408687,2017-10-04 23:39:46,190.19,Shopping Basket
408688,2017-10-04 23:43:50,19.99,Place Order
408689,2017-10-04 23:59:20,429.84,Pending
408690,2017-10-04 23:56:26,115.33,Completed
408691,2017-10-04 23:51:05,0.0,Place Order
408692,2017-10-04 23:53:26,369.0,Shopping Basket
408693,2017-10-04 23:59:16,2205.59,Pending
408694,2017-10-04 23:59:45,35.48,Completed
408695,2017-10-05 00:05:25,163.58,Pending
408696,2017-10-05 00:31:30,86.97,Completed
408697,2017-10-04 23:58:04,140.11,Place Order
408698,2017-10-05 00:02:04,0.0,Place Order
408699,2017-10-05 00:08:45,86.98,Completed
408700,2017-10-05 00:03:30,571.17,Shopping Basket
408701,2017-10-05 00:05:00,520.33,Shopping Basket
408702,2017-10-05 00:06:46,0.0,Place Order
408703,2017-10-05 00:11:36,3.99,Place Order
408704,2017-10-05 00:14:59,62.99,Completed
408705,2017-10-05 00:14:20,0.0,Shopping Basket
408706,2017-10-05 14:32:01,24.98,Pending
408707,2017-10-05 00:24:26,16.99,Shopping Basket
408708,2017-10-05 00:26:53,399.0,Shopping Basket
408709,2017-10-05 00:30:42,140.99,Shopping Basket
408710,2017-10-05 00:31:16,360.33,Place Order
408711,2017-10-05 13:05:54,360.57,Pending
408712,2017-10-05 00:36:52,34.98,Shopping Basket
408713,2017-10-05 00:37:02,28.98,Place Order
408714,2017-10-05 00:38:27,331.0,Shopping Basket
408715,2017-10-05 00:41:46,18.99,Place Order
408716,2017-10-05 00:55:06,1118.32,Completed
408717,2017-10-05 00:42:34,0.0,Place Order
408718,2017-10-05 00:43:37,46.99,Place Order
408719,2017-10-05 00:52:15,0.0,Shopping Basket
408720,2017-10-05 00:55:23,1005.59,Shopping Basket
408721,2017-10-05 00:59:02,18.99,Shopping Basket
408722,2017-10-05 01:00:35,6.99,Place Order
408723,2017-10-05 01:03:42,3995.34,Shopping Basket
408724,2017-10-05 01:07:37,79.0,Shopping Basket
408725,2017-10-05 01:27:42,90.58,Shopping Basket
408726,2017-10-05 01:32:18,0.0,Place Order
408727,2017-10-05 01:49:54,34.99,Shopping Basket
408728,2017-10-05 01:55:39,49.99,Shopping Basket
408729,2017-10-05 02:04:00,39.99,Shopping Basket
408730,2017-10-05 02:17:23,360.33,Shopping Basket
408731,2017-10-05 02:22:08,1245.59,Place Order
408732,2017-10-05 03:12:17,667.22,Shopping Basket
408733,2017-10-05 03:16:36,11.99,Shopping Basket
408734,2017-10-05 04:07:14,95.99,Shopping Basket
408735,2017-10-05 05:02:29,182.98,Shopping Basket
408736,2017-10-05 06:36:00,112.0,Place Order
408737,2017-10-05 06:36:04,249.95,Shopping Basket
408738,2017-10-05 06:39:12,0.0,Place Order
408739,2017-10-05 06:55:46,600.33,Shopping Basket
408740,2017-10-05 07:01:59,389.42,Shopping Basket
408741,2017-10-05 07:05:57,46.98,Completed
408742,2017-10-05 07:05:05,130.07,Shopping Basket
408743,2017-10-05 07:06:11,277.79,Shopping Basket
408744,2017-10-05 07:17:47,168.99,Shopping Basket
408745,2017-10-05 07:41:03,0.0,Cancelled
408746,2017-10-05 07:38:06,379.98,Shopping Basket
408747,2017-10-05 07:48:38,28.98,Shopping Basket
408748,2017-10-05 07:51:26,36.99,Shopping Basket
408749,2017-10-05 07:56:50,125.58,Shopping Basket
408750,2017-10-05 08:01:39,29.99,Shopping Basket
408751,2017-10-05 08:06:51,62.79,Pending
408752,2017-10-05 08:08:39,24.99,Shopping Basket
408753,2017-10-05 08:18:30,179.0,Shopping Basket
408754,2017-10-05 08:30:34,28.98,Completed
408755,2017-10-05 08:30:18,0.0,Shopping Basket
408756,2017-10-05 08:31:08,8.99,Shopping Basket
408757,2017-10-05 09:34:00,119.97,Completed
408758,2017-10-05 08:36:45,1105.59,Shopping Basket
408759,2017-10-05 08:57:33,0.0,Place Order
408760,2017-10-05 09:00:10,42.99,Shopping Basket
408761,2017-10-05 09:01:55,34.98,Place Order
408762,2017-10-05 09:04:37,3139.59,Shopping Basket
408763,2017-10-05 09:15:20,0.0,Place Order
408764,2017-10-05 09:20:44,1365.59,Pending
408765,2017-10-05 09:30:18,95.78,Completed
408766,2017-10-05 09:20:29,25.99,Shopping Basket
408767,2017-10-05 09:26:46,502.81,Shopping Basket
408768,2017-10-05 09:30:18,190.58,Shopping Basket
408769,2017-10-05 09:34:09,1232.81,Shopping Basket
408770,2017-10-05 09:39:33,44.97,Place Order
408771,2017-10-05 09:41:36,1985.59,Cancelled
408772,2017-10-05 09:41:47,94.99,Shopping Basket
408773,2017-10-05 09:43:10,4382.59,Cancelled
408774,2017-10-05 09:45:04,4382.59,Cancelled
408775,2017-10-05 09:45:29,4382.59,Cancelled
408776,2017-10-05 09:45:59,4382.59,Cancelled
408777,2017-10-05 09:46:43,4382.59,Cancelled
408778,2017-10-05 09:47:15,4382.59,Cancelled
408779,2017-10-05 09:47:43,4382.59,Cancelled
408780,2017-10-05 09:48:18,8765.19,Cancelled
408781,2017-10-05 09:48:48,4382.59,Cancelled
408782,2017-10-05 09:51:41,4382.59,Cancelled
408783,2017-10-05 09:49:23,19.99,Shopping Basket
408784,2017-10-05 09:56:42,791.33,Cancelled
408785,2017-10-05 09:53:52,49.97,Pending
408786,2017-10-05 09:58:14,43.99,Shopping Basket
408787,2017-10-05 10:02:28,917.33,Place Order
408788,2017-10-05 10:04:44,279.96,Shopping Basket
408789,2017-10-05 10:33:36,807.33,Completed
408790,2017-10-05 10:16:22,296.98,Completed
408791,2017-10-05 10:10:57,32.15,Pending
408792,2017-10-05 10:09:09,39.99,Shopping Basket
408793,2017-10-05 10:28:27,11.48,Completed
408794,2017-10-05 10:14:00,19.99,Shopping Basket
408795,2017-10-05 10:20:16,0.0,Place Order
408796,2017-10-05 10:21:06,14.99,Shopping Basket
408797,2017-10-05 10:21:09,2.99,Shopping Basket
408798,2017-10-05 10:22:31,72.99,Shopping Basket
408799,2017-10-05 11:26:55,1987.19,Completed
408800,2017-10-05 10:27:31,41.99,Shopping Basket
408801,2017-10-05 10:27:45,1805.59,Shopping Basket
408802,2017-10-05 10:30:49,46.98,Completed
408803,2017-10-05 10:36:30,360.33,Place Order
408804,2017-10-05 10:37:07,1190.99,Shopping Basket
408805,2017-10-05 10:48:06,520.33,Completed
408806,2017-10-05 10:44:26,360.33,Completed
408807,2017-10-05 10:54:25,135.56,Completed
408808,2017-10-05 10:56:26,938.58,Completed
408809,2017-10-05 10:50:00,74.98,Shopping Basket
408810,2017-10-05 10:51:46,39.99,Shopping Basket
408811,2017-10-05 10:59:20,64.98,Completed
408812,2017-10-05 10:59:06,1544.59,Place Order
408813,2017-10-05 10:59:17,309.99,Shopping Basket
408814,2017-10-05 10:59:42,86.99,Place Order
408815,2017-10-05 11:00:26,254.05,Shopping Basket
408816,2017-10-05 11:04:43,91.58,Place Order
408817,2017-10-05 11:04:49,57.79,Shopping Basket
408818,2017-10-05 11:05:43,75.47,Shopping Basket
408819,2017-10-05 11:06:24,0.0,Shopping Basket
408820,2017-10-05 11:08:14,0.0,Shopping Basket
408821,2017-10-05 11:08:30,0.0,Shopping Basket
408822,2017-10-05 11:10:28,48.99,Shopping Basket
408823,2017-10-05 11:11:44,338.0,Shopping Basket
408824,2017-10-05 11:14:09,57.79,Shopping Basket
408825,2017-10-05 11:16:53,906.58,Shopping Basket
408826,2017-10-05 11:20:05,604.66,Completed
408827,2017-10-06 12:21:46,56.0,Pending
408828,2017-10-05 11:22:11,49.58,Shopping Basket
408829,2017-10-05 11:22:26,514.79,Shopping Basket
408830,2017-10-05 11:22:42,360.33,Shopping Basket
408831,2017-10-05 11:23:52,142.79,Shopping Basket
408832,2017-10-05 11:24:58,48.99,Place Order
408833,2017-10-05 11:34:05,807.33,Completed
408834,2017-10-05 11:31:43,82.33,Completed
408835,2017-10-05 11:29:50,599.98,Shopping Basket
408836,2017-10-05 11:41:17,57.14,Pending
408837,2017-10-05 11:33:23,57.79,Shopping Basket
408838,2017-10-05 11:48:28,258.97,Completed
408839,2017-10-05 11:42:05,60.99,Completed
408840,2017-10-05 11:36:29,94.36,Place Order
408841,2017-10-05 11:37:08,569.0,Place Order
408842,2017-10-05 11:39:35,140.79,Place Order
408843,2017-10-05 11:44:26,114.99,Pending
